"383,album_downloadgr.mp3,south african hip hop,album_downloadgrmp3,bpm=91,key=F,scale=minor,energy=0.679047107697,happy=0.53257269999012,sad=0.90946527719498,aggressiveness=0.10481422543526,danceability=0.99941551685333,relaxed=0.70009701251984"
"384,Burn,chicago rap,album_downloadfighting_demons_02mp3,bpm=115,key=A,scale=minor,energy=0.471640586853,happy=0.41184208840132,sad=0.86263501644135,aggressiveness=0.075561812426895,danceability=0.59082248285413,relaxed=0.75877197980881"
"385,Hit (feat. YoungBoy Never Broke Again),north carolina hip hop,album_downloadbetter_thanmp3,bpm=153,key=A#,scale=minor,energy=0.134407132864,happy=0.60612359225828,sad=0.51285175482432,aggressiveness=0.74892812470595,danceability=0.9550033112367,relaxed=0.47487030426661"
"386,For Ur Love,dance pop,music_downloadchris_brown_for_ur_love_m9mp3,bpm=124,key=C,scale=major,energy=0.159812241793,happy=0.64923043297895,sad=0.77133597135544,aggressiveness=0.10508471224457,danceability=0.97346011400223,relaxed=0.61661875545979"
"387,United In Grief,conscious hip hop,music_downloadkendrick_lamar_united_in_grief_m8mp3,bpm=130.5,key=A#,scale=minor,energy=0.450189560652,happy=0.61622915806947,sad=0.38257501680743,aggressiveness=0.50095825100487,danceability=0.85128386183219,relaxed=0.51824557510289"
"388,Love (feat. Zacari),conscious hip hop,album_downloadthe_kendrick_lamarmp3,bpm=126,key=F,scale=minor,energy=0.382090598345,happy=0.54546247339911,sad=0.77793276309967,aggressiveness=0.2590225086444,danceability=0.99990449349085,relaxed=0.53265021575822"
"389,I Love U,dance pop,music_downloadchris_brown_i_love_u_m9mp3,bpm=100,key=F,scale=minor,energy=0.33674249053,happy=0.66990294808056,sad=0.81695434451103,aggressiveness=0.055118665099144,danceability=0.99741274118423,relaxed=0.58847100660205"
"390,United In Grief,conscious hip hop,album_downloadmr_morale_the_big_steppersmp3,bpm=130.5,key=A#,scale=minor,energy=0.450189560652,happy=0.61622915806947,sad=0.38257501680743,aggressiveness=0.50095825100487,danceability=0.85128386183219,relaxed=0.51824557510289"
"391,Ubumnandi (feat. Nia Pearl & Mdu aka TRP),afro soul,album_downloadkoa_2_part_2mp3,bpm=112,key=D#,scale=minor,energy=0.447390645742,happy=0.6099369386211,sad=0.56717343535274,aggressiveness=0.073395907675149,danceability=0.89781334670261,relaxed=0.42853756062686"
"392,sunshine_ft_tera_kora.mp3,remix,sunshine_ft_tera_koramp3,bpm=133,key=C,scale=major,energy=0.306647032499,happy=0.67236306870958,sad=0.59119509408871,aggressiveness=0.34901537994544,danceability=0.89514317115148,relaxed=0.54927877585093"
"393,Crown,conscious hip hop,music_downloadkendrick_lamar_crown_m8mp3,bpm=172.5,key=F#,scale=major,energy=0.214442849159,happy=0.2383445978842,sad=0.93361190232364,aggressiveness=0.15764383353632,danceability=0.097225225530565,relaxed=0.79631365971132"
"394,One Life,afropop,pheelz_one_life_m5mp3,bpm=118,key=D#,scale=major,energy=0.281797498465,happy=0.5887527577579,sad=0.52831001952291,aggressiveness=0.067754733609036,danceability=0.99999990314245,relaxed=0.5338380895555"
"395,Real (feat. Anna Wise),conscious hip hop,music_downloadkendrick_lamar_real_ft_anna_wise_m8mp3,bpm=100,key=A#,scale=minor,energy=0.923825919628,happy=0.47072149233686,sad=0.69823601179653,aggressiveness=0.17469649156556,danceability=0.87062186085516,relaxed=0.48227600587739"
"396,the_legend_of_kora_remixes_edits_book_two_link_in_bio.mp3,remix,the_legend_of_kora_remixes_edits_book_two_link_in_biomp3,bpm=111.5,key=F,scale=minor,energy=0.501612067223,happy=0.67349234459604,sad=0.54659669064894,aggressiveness=0.22679362331358,danceability=0.93841184094185,relaxed=0.51649700432289"
"397,frnkie_conga.mp3,remix,frnkie_congamp3,bpm=128,key=A#,scale=major,energy=0.858011484146,happy=0.44105691259028,sad=0.39787856070325,aggressiveness=0.45720722852275,danceability=0.92423343658447,relaxed=0.52411163970828"
"398,HOTEL LOBBY (Unc and Phew),unknown,recent_thrmp3,bpm=128,key=A#,scale=minor,energy=0.336963653564,happy=0.61396878087867,sad=0.77386258045832,aggressiveness=0.26738981778423,danceability=0.92887532379892,relaxed=0.69718332754241"
"399,album_downloadgr.mp3,south african hip hop,album_downloadgrmp3,bpm=91,key=F,scale=minor,energy=0.679047107697,happy=0.53257269999012,sad=0.90946527719498,aggressiveness=0.10481422543526,danceability=0.99941551685333,relaxed=0.70009701251984"
"400,Burn,chicago rap,album_downloadfighting_demons_02mp3,bpm=115,key=A,scale=minor,energy=0.471640586853,happy=0.41184208840132,sad=0.86263501644135,aggressiveness=0.075561812426895,danceability=0.59082248285413,relaxed=0.75877197980881"
"401,Hit (feat. YoungBoy Never Broke Again),north carolina hip hop,album_downloadbetter_thanmp3,bpm=153,key=A#,scale=minor,energy=0.134407132864,happy=0.60612359225828,sad=0.51285175482432,aggressiveness=0.74892812470595,danceability=0.9550033112367,relaxed=0.47487030426661"
"402,Don't Truss.mp3,unknown,dont_trussmp3,bpm=0,key=,scale=,energy=0,happy=0.47900108198519,sad=0.96050614863634,aggressiveness=0.074651540722698,danceability=0.85146970301867,relaxed=0.67105544358492"
"403,Ma Gang (feat. C'Buda M, Man T, Phantom Steeze & Sdida).mp3,unknown,ma_gang_feat_cbuda_m_man_t_phantom_steeze_sdidamp3,bpm=0,key=,scale=,energy=0,happy=0.59249656131634,sad=0.20784732011648,aggressiveness=0.49939910494364,danceability=0.99576613994745,relaxed=0.35434250189708"
"404,Danko Zalo (feat Costa Titch, Phantom Steeze, Benny Chill, Nelcno, Clumsy & MajorSteez).mp3,unknown,danko_zalo_feat_costa_titch_phantom_steeze_benny_chill_nelcno_clumsy_majorsteezmp3,bpm=0,key=,scale=,energy=0,happy=0.7045336074344,sad=0.55713405934247,aggressiveness=0.20076947659254,danceability=0.99896585941315,relaxed=0.49573571031744"
"405,Vanco-ft-Jamila-Breathe.mp3,unknown,vanco_ft_jamila_breathemp3,bpm=0,key=,scale=,energy=0,happy=0.42093265222179,sad=0.31027006647653,aggressiveness=0.30659253315793,danceability=0.94014171676503,relaxed=0.4349277532763"
"406,07.-DJ-Sandiso-Elon-Musik-feat.-Focalistic-Kamo-Mphela-Jobe-London.mp3,unknown,07_dj_sandiso_elon_musik_feat_focalistic_kamo_mphela_jobe_londonmp3,bpm=0,key=,scale=,energy=0,happy=0.36305373268468,sad=0.35738862093006,aggressiveness=0.71663073982511,danceability=0.99521913272994,relaxed=0.3212861014264"
"407,DJ-Givy-Baby-ft-Bassie-Young-Stunna-Soa-Mattrix-Isphithiphithi.mp3,unknown,dj_givy_baby_ft_bassie_young_stunna_soa_mattrix_isphithiphithimp3,bpm=0,key=,scale=,energy=0,happy=0.57321627567963,sad=0.78003824698298,aggressiveness=0.24659686496383,danceability=0.90353408063713,relaxed=0.64893773825545"
"408,05-Kwiish-SA-Sfuna-Imali-feat-Ru.mp3,unknown,05_kwiish_sa_sfuna_imali_feat_rump3,bpm=0,key=,scale=,energy=0,happy=0.72294404313845,sad=0.6955960506902,aggressiveness=0.16591644845903,danceability=0.80499800338465,relaxed=0.46247416033464"
"409,Benny-Afroe-ft-Singah-You-Know.mp3,unknown,benny_afroe_ft_singah_you_knowmp3,bpm=0,key=,scale=,energy=0,happy=0.66691456900703,sad=0.83978971507814,aggressiveness=0.044171461835504,danceability=0.99118195639716,relaxed=0.4542255434725"
"410,Mjusca-Mellow-Sleazy-FireMlilo-Little-Moore-ft-King-Strouck-Ceeka-Dabula-Dunusa.mp3,unknown,mjusca_mellow_sleazy_firemlilo_little_moore_ft_king_strouck_ceeka_dabula_dunusamp3,bpm=0,key=,scale=,energy=0,happy=0.74082762002945,sad=0.37181355059147,aggressiveness=0.46488490382976,danceability=0.89781700425288,relaxed=0.37857752337175"
"411,Kelvin-Momo-ft-Murumba-Pitch-Bazosala.mp3,unknown,kelvin_momo_ft_murumba_pitch_bazosalamp3,bpm=0,key=,scale=,energy=0,happy=0.55137887597084,sad=0.7019092942539,aggressiveness=0.11628896360727,danceability=0.84242381743695,relaxed=0.48297429555341"
"412,Fakaloice-ft-Riky-Rick-Cassper-Nyovest-Ooh-Aah.mp3,unknown,fakaloice_ft_riky_rick_cassper_nyovest_ooh_aahmp3,bpm=0,key=,scale=,energy=0,happy=0.58254095916248,sad=0.77301616867383,aggressiveness=0.21560013970981,danceability=0.99954976240794,relaxed=0.6298454384009"
"413,Kwiish-SA-ft-M-Keyz-Dr-Thulz-De-Mthuda-Nanini.mp3,unknown,kwiish_sa_ft_m_keyz_dr_thulz_de_mthuda_naninimp3,bpm=0,key=,scale=,energy=0,happy=0.63545373496082,sad=0.75119562943776,aggressiveness=0.096663969646518,danceability=0.83598435049256,relaxed=0.49859729905923"
"414,Sir-Trill-ft-Soa-Mattrix-Ay-Lunganga.mp3,unknown,sir_trill_ft_soa_mattrix_ay_lungangamp3,bpm=0,key=,scale=,energy=0,happy=0.55828899417076,sad=0.32849297979299,aggressiveness=0.15053863428971,danceability=0.96161812543869,relaxed=0.3792893185335"
"415,De-Mogul-SA-Bukeka-Sam-Jerah-Ndluzela.mp3,unknown,de_mogul_sa_bukeka_sam_jerah_ndluzelamp3,bpm=0,key=,scale=,energy=0,happy=0.52708021481521,sad=0.39059702120721,aggressiveness=0.16028258006554,danceability=0.9298637479078,relaxed=0.43622138164937"
"416,01. Any song.mp3,unknown,01_any_songmp3,bpm=0,key=,scale=,energy=0,happy=0.81548063948285,sad=0.54770908951759,aggressiveness=0.27601742222905,danceability=0.9781235396862,relaxed=0.60343003869057"
"417,Costa-Titch-AKA-Kooldrink-ft-Jose-Rocha-Super-Soft-Remix-.mp3,unknown,costa_titch_aka_kooldrink_ft_jose_rocha_super_soft_remixmp3,bpm=110,key=C,scale=major,energy=0.622726738453,happy=0.65654379595071,sad=0.46993956466516,aggressiveness=0.15949543161939,danceability=0.9363414918383,relaxed=0.43242938071489"
"418,Champagne69-ft-Costa-Titch-Fully-Loaded.mp3,unknown,champagne69_ft_costa_titch_fully_loadedmp3,bpm=166,key=A#,scale=major,energy=0.307743579149,happy=0.52859383617761,sad=0.47047570016649,aggressiveness=0.81266396244367,danceability=0.98282610045539,relaxed=0.41159324182404"
"419,Costa-Titch-AKA-Monate-C.mp3,unknown,costa_titch_aka_monate_cmp3,bpm=90.5,key=A,scale=minor,energy=0.264810949564,happy=0.82433667033911,sad=0.57515258342028,aggressiveness=0.1853940077126,danceability=0.88286479562521,relaxed=0.51480729877949"
"420,Phantom-Steeze-ft-Riky-Rick-Costa-Titch-Zonke.mp3,unknown,phantom_steeze_ft_riky_rick_costa_titch_zonkemp3,bpm=110.5,key=A#,scale=major,energy=0.401916861534,happy=0.60130116343498,sad=0.5224907870094,aggressiveness=0.3646585267658,danceability=0.97725823521614,relaxed=0.49592141807079"
"421,Costa-Titch-ft-C-Buda-Alfa-Kat-Banaba-Des-Sdida-Man-T-Big-Flexa.mp3,unknown,costa_titch_ft_c_buda_alfa_kat_banaba_des_sdida_man_t_big_flexamp3,bpm=113,key=A#,scale=minor,energy=0.48976880312,happy=0.55174395470697,sad=0.37437399051019,aggressiveness=0.16234178255711,danceability=0.91568190817322,relaxed=0.43274520976203"
"422,Costa-Titch-AKA-Static.mp3,unknown,costa_titch_aka_staticmp3,bpm=165,key=F#,scale=minor,energy=0.212935626507,happy=0.76466615994771,sad=0.6801267431842,aggressiveness=0.10079638427123,danceability=0.9460892478625,relaxed=0.42403742008739"
"423,Diamond-Platnumz-ft-Focalistic-Costa-Titch-Pabi-Cooper-Fresh.mp3,unknown,diamond_platnumz_ft_focalistic_costa_titch_pabi_cooper_freshmp3,bpm=113,key=D,scale=minor,energy=0.582785904408,happy=0.73074054718018,sad=0.5700087885965,aggressiveness=0.14798844571818,danceability=0.92502780665051,relaxed=0.56450047276237"
"424,Young T & Bugsey-Don't Rush (feat Headie One).mp3,unknown,young_t_bugsey_dont_rush_feat_headie_onemp3,bpm=108,key=C#,scale=minor,energy=0.33194154501,happy=0.63285915594962,sad=0.82595207956102,aggressiveness=0.11983357328508,danceability=0.99959343009525,relaxed=0.67206931114197"
"425,Collie Buddz-Bank (feat B Young & Russ).mp3,unknown,collie_buddz_bank_feat_b_young_russmp3,bpm=110,key=A#,scale=minor,energy=0.412593305111,happy=0.714111961295,sad=0.8022113111284,aggressiveness=0.049507363388936,danceability=0.9450754655732,relaxed=0.60193416807387"
"426,Odunsi (The Engine)-Tipsy (feat RAYE).mp3,unknown,odunsi_the_engine_tipsy_feat_rayemp3,bpm=90,key=G#,scale=major,energy=0.281096428633,happy=0.65417017994656,sad=0.8799164891243,aggressiveness=0.016519562755194,danceability=0.9530961977111,relaxed=0.82150942087173"
"427,Munga Honorable-Nah Mad (Ova Nuh Gyal).mp3,unknown,munga_honorable_nah_mad_ova_nuh_gyalmp3,bpm=132.5,key=G#,scale=minor,energy=0.18452244997,happy=0.85382174700499,sad=0.60089942067862,aggressiveness=0.067493918118998,danceability=0.99970081448555,relaxed=0.60972183942795"
"428,melvitto-I Do (feat Tjan).mp3,unknown,melvitto_i_do_feat_tjanmp3,bpm=100,key=C#,scale=minor,energy=0.565737426281,happy=0.63404170910362,sad=0.82811107635498,aggressiveness=0.043846405902877,danceability=0.8902335703373,relaxed=0.55493991971016"
"429,Joey B-No Waste Time.mp3,unknown,joey_b_no_waste_timemp3,bpm=136,key=A#,scale=minor,energy=0.498889446259,happy=0.40941605890376,sad=0.93113160675222,aggressiveness=0.080451586961069,danceability=0.94137660481713,relaxed=0.80921030586416"
"430,Busy Signal-Real Born Gallis.mp3,unknown,busy_signal_real_born_gallismp3,bpm=103,key=A#,scale=minor,energy=0.232607379556,happy=0.68471016628402,sad=0.38000882310527,aggressiveness=0.081422258966735,danceability=0.99999908038548,relaxed=0.49263118420328"
"431,Alicai Harley-Tek It To Dem.mp3,unknown,alicai_harley_tek_it_to_demmp3,bpm=98,key=D,scale=minor,energy=0.218413665891,happy=0.79211409476314,sad=0.68907448649406,aggressiveness=0.21945308645566,danceability=0.92688821421729,relaxed=0.48742658065425"
"432,Blaqbonez-Boombastic (feat Falz).mp3,unknown,blaqbonez_boombastic_feat_falzmp3,bpm=102,key=E,scale=major,energy=0.480981558561,happy=0.49055244110059,sad=0.63213478028774,aggressiveness=0.087997925467789,danceability=0.99999013543129,relaxed=0.60746942460537"
"433,Major Lazer-All My Life (feat Burna Boy).mp3,unknown,major_lazer_all_my_life_feat_burna_boymp3,bpm=100,key=F,scale=major,energy=0.235566288233,happy=0.83150022370475,sad=0.43995864476476,aggressiveness=0.57968890879835,danceability=0.84760717834745,relaxed=0.43718871048519"
"434,Young Paris-Good Enough.mp3,unknown,young_paris_good_enoughmp3,bpm=99,key=D#,scale=minor,energy=0.219069033861,happy=0.51100169096441,sad=0.9331676704543,aggressiveness=0.027491769221212,danceability=0.73968593323869,relaxed=0.83495115382331"
"435,He3b-Get To Know Ya.mp3,unknown,he3b_get_to_know_yamp3,bpm=139.5,key=C#,scale=minor,energy=0.37514308095,happy=0.58402180884566,sad=0.90680056810379,aggressiveness=0.043467524794063,danceability=0.86179338076285,relaxed=0.60626874651228"
"436,Jorja Smith-On My Mind (Jorja Smith X Preditah).mp3,unknown,jorja_smith_on_my_mind_jorja_smith_x_preditahmp3,bpm=129.5,key=A#,scale=minor,energy=0.148779034615,happy=0.66089821091737,sad=0.80011317878962,aggressiveness=0.012953004479641,danceability=0.72794414428063,relaxed=0.61666173115373"
"437,Le Mav-Golden.mp3,unknown,le_mav_goldenmp3,bpm=98,key=F,scale=minor,energy=0.51924097538,happy=0.5908755560716,sad=0.78643289208412,aggressiveness=0.057940420345403,danceability=0.93113686641057,relaxed=0.53279096881549"
"438,Darkoo-Gangsta - Remix.mp3,unknown,darkoo_gangsta_remixmp3,bpm=100,key=D,scale=major,energy=0.379756897688,happy=0.66752521197001,sad=0.65812231765853,aggressiveness=0.092518319272333,danceability=0.99993483225505,relaxed=0.65981480810377"
"439,Alicai Harley-Proper Paper.mp3,unknown,alicai_harley_proper_papermp3,bpm=88,key=F,scale=minor,energy=0.234126657248,happy=0.69558795811608,sad=0.80293310284615,aggressiveness=0.020963204465806,danceability=0.92225926220417,relaxed=0.5460000038147"
"440,Rotimi-In My Bed.mp3,unknown,rotimi_in_my_bedmp3,bpm=104,key=C,scale=minor,energy=0.264499723911,happy=0.66185851604678,sad=0.88451314717531,aggressiveness=0.0434245710494,danceability=0.99966713786125,relaxed=0.54800165817142"
"441,Ms Banks-Snack (feat Kida Kudz).mp3,unknown,ms_banks_snack_feat_kida_kudzmp3,bpm=106,key=F#,scale=major,energy=0.202172636986,happy=0.61768408036894,sad=0.44612236652109,aggressiveness=0.39455945996775,danceability=0.9999992052714,relaxed=0.50223872065544"
"442,Amara La Negra-What a Bam Bam.mp3,unknown,amara_la_negra_what_a_bam_bammp3,bpm=104,key=F,scale=minor,energy=0.279004991055,happy=0.85188748687506,sad=0.3613508772105,aggressiveness=0.41816172609106,danceability=0.99544347077608,relaxed=0.37264482304454"
"443,Nao-If You Ever (feat 6LACK).mp3,unknown,nao_if_you_ever_feat_6lackmp3,bpm=111.5,key=F,scale=minor,energy=0.295566082001,happy=0.64415306184027,sad=0.7830413877964,aggressiveness=0.11620522236141,danceability=0.91885908444722,relaxed=0.73199875156085"
"444,Kida Kudz-Red Flag (feat Chip).mp3,unknown,kida_kudz_red_flag_feat_chipmp3,bpm=139,key=D,scale=minor,energy=0.176912531257,happy=0.5307065397501,sad=0.61912922561169,aggressiveness=0.21293182950467,danceability=0.89775567750136,relaxed=0.52007255454858"
"445,DJ KO-Ayi.mp3,unknown,dj_ko_ayimp3,bpm=110,key=A#,scale=minor,energy=0.242711484432,happy=0.42554372549057,sad=0.81605871234621,aggressiveness=0.047153582796454,danceability=0.9999942438943,relaxed=0.74796884400504"
"446,Stylo G-Dumpling.mp3,unknown,stylo_g_dumplingmp3,bpm=133,key=A#,scale=major,energy=0.30927708745,happy=0.45239839809281,sad=0.62947268145425,aggressiveness=0.18271819714989,danceability=1,relaxed=0.59319877624512"
"447,Angel-Blessings REMIX (feat French Montana & Davido).mp3,unknown,angel_blessings_remix_feat_french_montana_davidomp3,bpm=96,key=A,scale=minor,energy=0.219300061464,happy=0.66235494770226,sad=0.76886590719223,aggressiveness=0.089393613114953,danceability=0.89153192564845,relaxed=0.5619292601943"
"448,Buju Banton-Bagga Mouth.mp3,unknown,buju_banton_bagga_mouthmp3,bpm=101,key=F,scale=minor,energy=0.192512452602,happy=0.74652126943693,sad=0.4260211456567,aggressiveness=0.2881007315591,danceability=0.99985832720995,relaxed=0.57631292566657"
"449,Br3nya-Sis.mp3,unknown,br3nya_sismp3,bpm=104.5,key=G#,scale=major,energy=0.189686208963,happy=0.71692112192977,sad=0.56080437451601,aggressiveness=0.18168348679319,danceability=0.90994603559375,relaxed=0.60683438554406"
"450,French Montana-Out Of Your Mind (feat Chris Brown).mp3,unknown,french_montana_out_of_your_mind_feat_chris_brownmp3,bpm=95,key=F,scale=minor,energy=0.262546420097,happy=0.74959922581911,sad=0.46412284299731,aggressiveness=0.17143457569182,danceability=0.99999988079071,relaxed=0.54529344663024"
"451,Vybz Kartel-Real Bad Gal.mp3,unknown,vybz_kartel_real_bad_galmp3,bpm=100,key=C,scale=minor,energy=0.372075259686,happy=0.58404488314409,sad=0.59313466027379,aggressiveness=0.32698964420706,danceability=0.878581892699,relaxed=0.46128275617957"
"452,PsychoYP-No Chaser.mp3,unknown,psychoyp_no_chasermp3,bpm=98,key=F,scale=minor,energy=0.518388032913,happy=0.53324974448021,sad=0.73751411693437,aggressiveness=0.16393376966672,danceability=0.86488192422049,relaxed=0.53291944946562"
"453,Miraa May-Angles (feat JME).mp3,unknown,miraa_may_angles_feat_jmemp3,bpm=125,key=F,scale=minor,energy=0.41557687521,happy=0.61257985373959,sad=0.823236964643,aggressiveness=0.060535090276971,danceability=0.8604354262352,relaxed=0.68252354115248"
"454,Amber Mark-Love Me Right - Sarz Remix.mp3,unknown,amber_mark_love_me_right_sarz_remixmp3,bpm=110,key=A#,scale=minor,energy=0.152102723718,happy=0.75020265330871,sad=0.43286077181498,aggressiveness=0.34068055844141,danceability=0.99637149439918,relaxed=0.43235209253099"
"455,Spice-Cool It.mp3,unknown,spice_cool_itmp3,bpm=107,key=F,scale=minor,energy=0.205596297979,happy=0.80696209413665,sad=0.26635269554598,aggressiveness=0.42750158160925,danceability=0.99997439554759,relaxed=0.44650685787201"
"456,Red Cafe-TUNN UP (feat Young MA and Kojo Funds).mp3,unknown,red_cafe_tunn_up_feat_young_ma_and_kojo_fundsmp3,bpm=136.5,key=D,scale=minor,energy=0.255304902792,happy=0.64667173268067,sad=0.65534729096625,aggressiveness=0.14691844292813,danceability=0.99992000394397,relaxed=0.49212118983269"
"457,Stefflon Don-Pretty Girl.mp3,unknown,stefflon_don_pretty_girlmp3,bpm=95,key=F#,scale=major,energy=0.185126557946,happy=0.85815607756376,sad=0.65079602599144,aggressiveness=0.15487628383562,danceability=0.99999983608723,relaxed=0.61609707772732"
"458,Justine Skye-Bulletproof.mp3,unknown,justine_skye_bulletproofmp3,bpm=100,key=F,scale=major,energy=0.201105907559,happy=0.8685553934839,sad=0.727620843384,aggressiveness=0.10064683782144,danceability=0.99997601906459,relaxed=0.51859678824743"
"459,James BKS-New Breed (feat Q-Tip Idris Elba & Little Simz).mp3,unknown,james_bks_new_breed_feat_q_tip_idris_elba_little_simzmp3,bpm=124,key=F,scale=minor,energy=0.176938682795,happy=0.80464001662201,sad=0.33668430729045,aggressiveness=0.43605856762992,danceability=0.99999998675452,relaxed=0.43351173069742"
"460,Manny Norté-4AM.mp3,unknown,manny_norte_4ammp3,bpm=105,key=B,scale=minor,energy=0.425640016794,happy=0.53459573496948,sad=0.78871191442013,aggressiveness=0.059449355024844,danceability=0.92735544145107,relaxed=0.56051943302155"
"461,Rotimi-Push Button Start (feat Vanessa Bling).mp3,unknown,rotimi_push_button_start_feat_vanessa_blingmp3,bpm=116.5,key=A,scale=minor,energy=0.222685709596,happy=0.66645783168497,sad=0.67115335911512,aggressiveness=0.077024969454214,danceability=0.99806350469589,relaxed=0.55413234606385"
"462,IAMDDB-Famous.mp3,unknown,iamddb_famousmp3,bpm=104,key=F,scale=major,energy=0.241939753294,happy=0.80594438314438,sad=0.63285600021482,aggressiveness=0.16320394631475,danceability=0.94195371121168,relaxed=0.48789061233401"
"463,Little Simz-Backseat.mp3,unknown,little_simz_backseatmp3,bpm=113.5,key=A,scale=minor,energy=0.238353595138,happy=0.63613472516752,sad=0.68471981419457,aggressiveness=0.26117206406262,danceability=0.80378331492345,relaxed=0.70550510287285"
"464,B Young-WINE.mp3,unknown,b_young_winemp3,bpm=86,key=F#,scale=minor,energy=0.281031936407,happy=0.63513819554022,sad=0.94588876622064,aggressiveness=0.010343991402936,danceability=0.86132508702576,relaxed=0.7122614298548"
"465,Skales-Oliver Twist.mp3,unknown,skales_oliver_twistmp3,bpm=100,key=B,scale=minor,energy=0.285492777824,happy=0.63243773496813,sad=0.74232888221741,aggressiveness=0.096453386876318,danceability=0.90144989473952,relaxed=0.61579264534844"
"466,Kojo Funds-I Like (feat WizKid).mp3,unknown,kojo_funds_i_like_feat_wizkidmp3,bpm=123.5,key=C,scale=minor,energy=0.153369501233,happy=0.710100248456,sad=0.77088469266891,aggressiveness=0.27922989334911,danceability=0.9999994635582,relaxed=0.67568723857403"
"467,Kranium-In Charge.mp3,unknown,kranium_in_chargemp3,bpm=109,key=G#,scale=major,energy=0.208035975695,happy=0.62297622486949,sad=0.87297511100769,aggressiveness=0.021157374915977,danceability=0.9989365140597,relaxed=0.74040589729945"
"468,RAY BLK-Action.mp3,unknown,ray_blk_actionmp3,bpm=99,key=A,scale=minor,energy=0.277716398239,happy=0.87751036882401,sad=0.58901089802384,aggressiveness=0.037790620757733,danceability=0.99701724946499,relaxed=0.55792236700654"
"469,Rema-Beamer (Bad Boys).mp3,unknown,rema_beamer_bad_boysmp3,bpm=97,key=A#,scale=minor,energy=0.369424849749,happy=0.81732222437859,sad=0.70151761174202,aggressiveness=0.083156158216298,danceability=0.99999961256981,relaxed=0.52250101044774"
"470,Vyno Miller-Fire Fire.mp3,unknown,vyno_miller_fire_firemp3,bpm=100,key=D,scale=minor,energy=0.456395804882,happy=0.60263791100846,sad=0.71185862686899,aggressiveness=0.15212551007668,danceability=0.97544656859504,relaxed=0.45427591270871"
"471,Shae Jacobs-Joko.mp3,unknown,shae_jacobs_jokomp3,bpm=95,key=A,scale=major,energy=0.2014015764,happy=0.69063844139289,sad=0.76720239434923,aggressiveness=0.070029761376125,danceability=0.93916531120028,relaxed=0.50959478105818"
"472,WizKid-Ghetto Love.mp3,unknown,wizkid_ghetto_lovemp3,bpm=98,key=A,scale=minor,energy=0.210638821125,happy=0.83560678362846,sad=0.58268820494413,aggressiveness=0.071296978509054,danceability=0.99999771267176,relaxed=0.55438592284918"
"473,LAYLA-247.mp3,unknown,layla_247mp3,bpm=78,key=A#,scale=minor,energy=0.381188422441,happy=0.54355951364414,sad=0.89755677431822,aggressiveness=0.033785071456805,danceability=0.99899952113628,relaxed=0.64873944595456"
"474,NSG-OT Bop.mp3,unknown,nsg_ot_bopmp3,bpm=101,key=C,scale=major,energy=0.198106527328,happy=0.62113140616566,sad=0.76287592202425,aggressiveness=0.23686452861875,danceability=0.99978446960449,relaxed=0.56123980879784"
"475,Juls-Oshey.mp3,unknown,juls_osheymp3,bpm=118,key=A#,scale=major,energy=0.779398083687,happy=0.69337096539411,sad=0.85577804933895,aggressiveness=0.061758846552535,danceability=0.99958577481183,relaxed=0.62475400350311"
"476,Jada Kingdom-One Time (Feat DaVido).mp3,unknown,jada_kingdom_one_time_feat_davidomp3,bpm=94,key=C#,scale=major,energy=0.26311263442,happy=0.76600160769054,sad=0.70821845957211,aggressiveness=0.057838360512895,danceability=0.98184920208795,relaxed=0.4822490811348"
"477,Maleek Berry-Somebody Falling.mp3,unknown,maleek_berry_somebody_fallingmp3,bpm=102,key=A,scale=major,energy=0.19491147995,happy=0.81550341099501,sad=0.59978722408414,aggressiveness=0.12310164910741,danceability=0.99905031919479,relaxed=0.48809713497758"
"478,Kida Kudz-Bounce (feat Wiley).mp3,unknown,kida_kudz_bounce_feat_wileymp3,bpm=105,key=C#,scale=minor,energy=0.219684943557,happy=0.52517313427395,sad=0.64703493979242,aggressiveness=0.11359239204062,danceability=0.99992501073413,relaxed=0.53814690642887"
"479,Lady Donli-Cash - Remix.mp3,unknown,lady_donli_cash_remixmp3,bpm=115,key=A,scale=major,energy=0.323829650879,happy=0.64372987160459,sad=0.68753895163536,aggressiveness=0.079308908316307,danceability=0.99942308664322,relaxed=0.5415206104517"
"480,Joeboy-Beginning.mp3,unknown,joeboy_beginningmp3,bpm=110,key=C#,scale=minor,energy=0.249894306064,happy=0.67703329505665,sad=0.66046256678445,aggressiveness=0.045510694650667,danceability=0.9998893056597,relaxed=0.50178588288171"
"481,Young Paris-Hard Way.mp3,unknown,young_paris_hard_waymp3,bpm=92.5,key=F,scale=minor,energy=0.345696181059,happy=0.52614393747515,sad=0.93641584449344,aggressiveness=0.054909475561645,danceability=0.98726081848145,relaxed=0.62578078111013"
"482,Adekunle Gold-Young Love.mp3,unknown,adekunle_gold_young_lovemp3,bpm=105,key=C#,scale=minor,energy=0.168401479721,happy=0.79315701925329,sad=0.71342293279512,aggressiveness=0.096674639731646,danceability=0.98177075386047,relaxed=0.59309008717537"
"483,Mayorkun-Up to Something.mp3,unknown,mayorkun_up_to_somethingmp3,bpm=99,key=D#,scale=minor,energy=0.22505761683,happy=0.67103832607518,sad=0.69160964339972,aggressiveness=0.069428042406798,danceability=0.87595451623201,relaxed=0.65112111717463"
